date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:17	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:02%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/js/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/js/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/js/jquery-1.9.1.min.js)
22:21:18	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:03%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/js/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/js/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/js/jquery-1.9.1.min.js)
22:21:19	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:04%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/js/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/js/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/js/jquery-1.9.1.min.js)
22:21:20	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:05%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/logo.png)
22:21:21	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:07%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/logo.png)
22:21:23	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:08%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/logo.png)
22:21:24	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:09%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/logo.png)
22:21:25	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:10%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/js/images/logo.png)
22:21:28	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:12%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/jquery-1.9.1.min.js)
22:21:29	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:14%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/jquery-1.9.1.min.js)
22:21:30	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:15%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/jquery-1.9.1.min.js)
22:21:31	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:17%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/jquery-1.9.1.min.js)
22:21:33	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:18%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/js/jquery-1.9.1.min.js)
22:21:34	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:19%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/logo.png)
22:21:35	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:20%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/logo.png)
22:21:36	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:21%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/logo.png)
22:21:38	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:23%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/logo.png)
22:21:39	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:24%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/js/images/images/logo.png)
22:21:40	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:25%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/jquery-1.9.1.min.js)
22:21:41	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:27%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/jquery-1.9.1.min.js)
22:21:43	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:28%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/jquery-1.9.1.min.js)
22:21:44	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:29%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/jquery-1.9.1.min.js)
22:21:45	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:30%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/js/jquery-1.9.1.min.js)
22:21:46	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:31%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/logo.png)
22:21:48	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:32%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/logo.png)
22:21:49	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:34%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/logo.png)
22:21:50	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:35%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/logo.png)
22:21:52	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:37%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/js/images/logo.png)
22:21:53	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:38%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/jquery-1.9.1.min.js)
22:21:54	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:39%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/jquery-1.9.1.min.js)
22:21:55	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:40%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/jquery-1.9.1.min.js)
22:21:56	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:42%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/jquery-1.9.1.min.js)
22:21:57	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:42%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/js/jquery-1.9.1.min.js)
22:21:58	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:43%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/logo.png)
22:21:59	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:44%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/logo.png)
22:22:00	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:45%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/logo.png)
22:22:01	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:46%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/logo.png)
22:22:02	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:47%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/js/images/images/images/logo.png)
22:22:03	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:48%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/jquery-1.9.1.min.js)
22:22:04	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:49%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/jquery-1.9.1.min.js)
22:22:06	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:51%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/jquery-1.9.1.min.js)
22:22:07	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:52%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/jquery-1.9.1.min.js)
22:22:08	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:53%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/js/jquery-1.9.1.min.js)
22:22:10	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:21:55%20GMT	http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/images/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/images/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/images/js/images/js/js/images/logo.png)
